Object::connect: No such slot HQApplication::UpdateMenus() in HQApplication.cpp:464
Object::connect: No such slot HQApplication::UpdateMenus() in HQApplication.cpp:473


Warning (60/203) from HOOPS routine 'Update_Display' -

	  This copy of HOOPS has not been licensed for commercial
	  development or distribution purposes.	 Copying is prohibited.
	  To obtain rights to develop and/or distribute applications
	  based on HOOPS, please contact Tech Soft 3D at
	  510-883-2180 or email hoops@techsoft3d.com
Time for 9322000 slices:16228.418864
Time for 9323000 slices:16228.648002
Time for 9324000 slices:16228.860047
Time for 9325000 slices:16229.076260
Time for 9326000 slices:16229.313149
Time for 9327000 slices:16229.540522
Time for 9328000 slices:16229.776957
Time for 9329000 slices:16230.013576
Time for 9330000 slices:16230.250343
Time for 9331000 slices:16253.966167
Time for 9332000 slices:16254.171548
Time for 9333000 slices:16254.371245
Time for 9334000 slices:16254.560963
Time for 9335000 slices:16254.760041
Time for 9336000 slices:16254.952780
Time for 9337000 slices:16255.162888
Time for 9338000 slices:16255.363931
Time for 9339000 slices:16255.563041
Time for 9340000 slices:16255.771033
Time for 9341000 slices:16255.988343
Time for 9342000 slices:16256.203054
Time for 9343000 slices:16256.407162
Time for 9344000 slices:16256.625297
Time for 9345000 slices:16256.848284
Time for 9346000 slices:16257.069410
Time for 9347000 slices:16257.290292
Time for 9348000 slices:16257.516942
Time for 9349000 slices:16257.771458
Time for 9350000 slices:16257.994846
Time for 9351000 slices:16258.227683
Time for 9352000 slices:16258.450605
Time for 9353000 slices:16258.660161
Time for 9354000 slices:16258.871886
Time for 9355000 slices:16259.088579
Time for 9356000 slices:16259.306531
Time for 9357000 slices:16259.525346
Time for 9358000 slices:16259.746549
Time for 9359000 slices:16259.973928
Time for 9360000 slices:16283.780242
Time for 9361000 slices:16283.979557
Time for 9362000 slices:16284.176672
Time for 9363000 slices:16284.372995
Time for 9364000 slices:16284.576752
Time for 9365000 slices:16284.787459
Time for 9366000 slices:16284.985640
Time for 9367000 slices:16285.184478
Time for 9368000 slices:16285.380449
Time for 9369000 slices:16285.582696
Time for 9370000 slices:16285.797139
Time for 9371000 slices:16286.021724
Time for 9372000 slices:16286.231661
Time for 9373000 slices:16286.441366
Time for 9374000 slices:16286.652701
Time for 9375000 slices:16286.865467
Time for 9376000 slices:16287.089336
Time for 9377000 slices:16287.309890
Time for 9378000 slices:16287.527416
Time for 9379000 slices:16287.752001
Time for 9380000 slices:16287.980571
Time for 9381000 slices:16288.223183
Time for 9382000 slices:16288.472480
Time for 9383000 slices:16288.734752
Time for 9384000 slices:16289.027759
Time for 9385000 slices:16289.252013
Time for 9386000 slices:16289.483785
Time for 9387000 slices:16289.719073
Time for 9388000 slices:16289.949038
Time for 9389000 slices:16313.671605
Time for 9390000 slices:16313.864400
Time for 9391000 slices:16314.052576
Time for 9392000 slices:16314.247571
Time for 9393000 slices:16314.445425
Time for 9394000 slices:16314.642442
Time for 9395000 slices:16314.845316
Time for 9396000 slices:16315.054384
Time for 9397000 slices:16315.267281
Time for 9398000 slices:16315.469121
Time for 9399000 slices:16315.670260
Time for 9400000 slices:16315.874279
Time for 9401000 slices:16316.085782
Time for 9402000 slices:16316.305569
Time for 9403000 slices:16316.515175
Time for 9404000 slices:16316.726667
Time for 9405000 slices:16316.945169
Time for 9406000 slices:16317.170082
Time for 9407000 slices:16317.385653
Time for 9408000 slices:16317.615492
Time for 9409000 slices:16317.858305
Time for 9410000 slices:16318.088678
Time for 9411000 slices:16318.334910
Time for 9412000 slices:16318.567356
Time for 9413000 slices:16318.800462
Time for 9414000 slices:16319.044709
Time for 9415000 slices:16319.300512
Time for 9416000 slices:16319.543219
Time for 9417000 slices:16343.268295
Time for 9418000 slices:16343.474555
Time for 9419000 slices:16343.708327
Time for 9420000 slices:16343.932728
Time for 9421000 slices:16344.145754
Time for 9422000 slices:16344.351869
Time for 9423000 slices:16344.567118
Time for 9424000 slices:16344.775158
Time for 9425000 slices:16344.978667
Time for 9426000 slices:16345.186155
Time for 9427000 slices:16345.394192
Time for 9428000 slices:16345.598759
Time for 9429000 slices:16345.811009
Time for 9430000 slices:16346.024714
Time for 9431000 slices:16346.234482
Time for 9432000 slices:16346.459901
Time for 9433000 slices:16346.697772
Time for 9434000 slices:16346.936062
Time for 9435000 slices:16347.157847
Time for 9436000 slices:16347.387682
Time for 9437000 slices:16347.617335
Time for 9438000 slices:16347.850245
Time for 9439000 slices:16348.090332
Time for 9440000 slices:16348.338309
Time for 9441000 slices:16348.588042
Time for 9442000 slices:16348.843419
Time for 9443000 slices:16349.082588
Time for 9444000 slices:16372.786814
Time for 9445000 slices:16372.995318
Time for 9446000 slices:16373.203863
Time for 9447000 slices:16373.416013
Time for 9448000 slices:16373.619327
Time for 9449000 slices:16373.833717
Time for 9450000 slices:16374.039294
Time for 9451000 slices:16374.257292
Time for 9452000 slices:16374.479450
Time for 9453000 slices:16374.705584
Time for 9454000 slices:16374.946664
Time for 9455000 slices:16375.216789
Time for 9456000 slices:16375.471159
Time for 9457000 slices:16375.714625
Time for 9458000 slices:16375.954040
Time for 9459000 slices:16376.170509
Time for 9460000 slices:16376.399225
Time for 9461000 slices:16376.612988
Time for 9462000 slices:16376.821868
Time for 9463000 slices:16377.045000
Time for 9464000 slices:16377.262876
Time for 9465000 slices:16377.480150
Time for 9466000 slices:16377.699545
Time for 9467000 slices:16377.920364
Time for 9468000 slices:16378.142120
Time for 9469000 slices:16378.368701
Time for 9470000 slices:16378.596108
Time for 9471000 slices:16402.116194
Time for 9472000 slices:16402.313268
Time for 9473000 slices:16402.512842
Time for 9474000 slices:16402.713090
Time for 9475000 slices:16402.913546
Time for 9476000 slices:16403.114408
Time for 9477000 slices:16403.308561
Time for 9478000 slices:16403.511265
Time for 9479000 slices:16403.715539
Time for 9480000 slices:16403.916196
Time for 9481000 slices:16404.124998
Time for 9482000 slices:16404.337298
Time for 9483000 slices:16404.556603
Time for 9484000 slices:16404.781788
Time for 9485000 slices:16405.000282
Time for 9486000 slices:16405.219222
Time for 9487000 slices:16405.432496
Time for 9488000 slices:16405.663671
Time for 9489000 slices:16405.912078
Time for 9490000 slices:16406.166744
Time for 9491000 slices:16406.393857
Time for 9492000 slices:16406.630655
Time for 9493000 slices:16406.881343
Time for 9494000 slices:16407.125500
Time for 9495000 slices:16407.367510
Time for 9496000 slices:16407.594625
Time for 9497000 slices:16407.832986
Time for 9498000 slices:16408.077033
Time for 9499000 slices:16431.832657
Time for 9500000 slices:16432.034224
Time for 9501000 slices:16432.235093
Time for 9502000 slices:16432.433082
Time for 9503000 slices:16432.623354
Time for 9504000 slices:16432.826983
Time for 9505000 slices:16433.028615
Time for 9506000 slices:16433.231404
Time for 9507000 slices:16433.445560
Time for 9508000 slices:16433.661704
Time for 9509000 slices:16433.888025
Time for 9510000 slices:16434.105802
Time for 9511000 slices:16434.333106
Time for 9512000 slices:16434.559563
Time for 9513000 slices:16434.793192
Time for 9514000 slices:16435.024845
Time for 9515000 slices:16435.258117
Time for 9516000 slices:16435.481787
Time for 9517000 slices:16435.700149
Time for 9518000 slices:16435.925787
Time for 9519000 slices:16436.157473
Time for 9520000 slices:16436.406559
Time for 9521000 slices:16436.639784
Time for 9522000 slices:16436.878762
Time for 9523000 slices:16437.126493
Time for 9524000 slices:16437.374836
Time for 9525000 slices:16437.632602
Time for 9526000 slices:16437.920043
Time for 9527000 slices:16438.212074
Time for 9528000 slices:16461.964531
Time for 9529000 slices:16462.172367
Time for 9530000 slices:16462.382413
Time for 9531000 slices:16462.599765
Time for 9532000 slices:16462.802714
Time for 9533000 slices:16462.999860
Time for 9534000 slices:16463.214527
Time for 9535000 slices:16463.409998
Time for 9536000 slices:16463.607082
Time for 9537000 slices:16463.806894
Time for 9538000 slices:16464.010294
Time for 9539000 slices:16464.224620
Time for 9540000 slices:16464.445030
Time for 9541000 slices:16464.678121
Time for 9542000 slices:16464.899867
Time for 9543000 slices:16465.134950
Time for 9544000 slices:16465.373932
Time for 9545000 slices:16465.613890
Time for 9546000 slices:16465.860536
Time for 9547000 slices:16466.093006
Time for 9548000 slices:16466.351285
Time for 9549000 slices:16466.600599
Time for 9550000 slices:16466.864701
Time for 9551000 slices:16467.116753
Time for 9552000 slices:16467.364479
Time for 9553000 slices:16467.613085
Time for 9554000 slices:16467.873531
Time for 9555000 slices:16468.137921
Time for 9556000 slices:16468.406615
Time for 9557000 slices:16492.067820
Time for 9558000 slices:16492.276155
Time for 9559000 slices:16492.478524
Time for 9560000 slices:16492.722143
Time for 9561000 slices:16492.948082
Time for 9562000 slices:16493.171404
Time for 9563000 slices:16493.377911
Time for 9564000 slices:16493.596222
Time for 9565000 slices:16493.824895
Time for 9566000 slices:16494.046973
Time for 9567000 slices:16494.275960
Time for 9568000 slices:16494.520697
Time for 9569000 slices:16494.770014
Time for 9570000 slices:16495.003178
Time for 9571000 slices:16495.234969
Time for 9572000 slices:16495.455360
Time for 9573000 slices:16495.691308
Time for 9574000 slices:16495.932842
Time for 9575000 slices:16496.179706
Time for 9576000 slices:16496.428605
Time for 9577000 slices:16496.667592
Time for 9578000 slices:16496.908878
Time for 9579000 slices:16497.150389
Time for 9580000 slices:16497.404956
Time for 9581000 slices:16497.666466
Time for 9582000 slices:16497.929800
Time for 9583000 slices:16498.184777
Time for 9584000 slices:16498.442491
Time for 9585000 slices:16522.132082
Time for 9586000 slices:16522.338644
Time for 9587000 slices:16522.557696
Time for 9588000 slices:16522.768026
Time for 9589000 slices:16522.978885
Time for 9590000 slices:16523.186908
Time for 9591000 slices:16523.397354
Time for 9592000 slices:16523.620986
Time for 9593000 slices:16523.853512
Time for 9594000 slices:16524.087270
Time for 9595000 slices:16524.308584
Time for 9596000 slices:16524.531811
Time for 9597000 slices:16524.762369
Time for 9598000 slices:16525.041406
Time for 9599000 slices:16525.277741
Time for 9600000 slices:16525.519463
Time for 9601000 slices:16525.768005
Time for 9602000 slices:16526.005274
Time for 9603000 slices:16526.258243
Time for 9604000 slices:16526.519557
Time for 9605000 slices:16526.772826
Time for 9606000 slices:16527.018053
Time for 9607000 slices:16527.273183
Time for 9608000 slices:16527.495054
Time for 9609000 slices:16527.716045
Time for 9610000 slices:16527.941104
Time for 9611000 slices:16551.635847
Time for 9612000 slices:16551.836366
Time for 9613000 slices:16552.024551
Time for 9614000 slices:16552.209028
Time for 9615000 slices:16552.395790
Time for 9616000 slices:16552.582201
Time for 9617000 slices:16552.773357
Time for 9618000 slices:16552.974256
Time for 9619000 slices:16553.184419
Time for 9620000 slices:16553.389568
Time for 9621000 slices:16553.590439
Time for 9622000 slices:16553.794369
Time for 9623000 slices:16554.001391
Time for 9624000 slices:16554.223540
Time for 9625000 slices:16554.444410
Time for 9626000 slices:16554.665829
Time for 9627000 slices:16554.888524
Time for 9628000 slices:16555.122272
Time for 9629000 slices:16555.363331
Time for 9630000 slices:16555.642881
Time for 9631000 slices:16555.884982
Time for 9632000 slices:16556.121683
Time for 9633000 slices:16556.367270
Time for 9634000 slices:16556.601247
Time for 9635000 slices:16556.831844
Time for 9636000 slices:16557.068458
Time for 9637000 slices:16557.314000
Time for 9638000 slices:16557.566537
Time for 9639000 slices:16581.331936
Time for 9640000 slices:16581.534704
Time for 9641000 slices:16581.732837
Time for 9642000 slices:16581.930651
Time for 9643000 slices:16582.131991
Time for 9644000 slices:16582.328862
Time for 9645000 slices:16582.511566
Time for 9646000 slices:16582.698266
Time for 9647000 slices:16582.904562
Time for 9648000 slices:16583.104799
Time for 9649000 slices:16583.308290
Time for 9650000 slices:16583.519338
Time for 9651000 slices:16583.725205
Time for 9652000 slices:16583.934081
Time for 9653000 slices:16584.148142
Time for 9654000 slices:16584.351209
Time for 9655000 slices:16584.559422
Time for 9656000 slices:16584.772578
Time for 9657000 slices:16584.990781
Time for 9658000 slices:16585.215273
Time for 9659000 slices:16585.449609
Time for 9660000 slices:16585.695265
Time for 9661000 slices:16585.927520
Time for 9662000 slices:16586.159434
Time for 9663000 slices:16586.399015
Time for 9664000 slices:16586.633996
Time for 9665000 slices:16586.866607
Time for 9666000 slices:16587.114995
Time for 9667000 slices:16587.367353
Time for 9668000 slices:16611.285765
Time for 9669000 slices:16611.533994
Time for 9670000 slices:16611.739229
Time for 9671000 slices:16611.934492
Time for 9672000 slices:16612.131640
Time for 9673000 slices:16612.323962
Time for 9674000 slices:16612.524986
Time for 9675000 slices:16612.730392
Time for 9676000 slices:16612.933314
Time for 9677000 slices:16613.136898
Time for 9678000 slices:16613.355622
Time for 9679000 slices:16613.575501
Time for 9680000 slices:16613.792653
Time for 9681000 slices:16614.007974
Time for 9682000 slices:16614.220555
Time for 9683000 slices:16614.427329
Time for 9684000 slices:16614.639079
Time for 9685000 slices:16614.857920
Time for 9686000 slices:16615.082405
Time for 9687000 slices:16615.319103
Time for 9688000 slices:16615.551470
Time for 9689000 slices:16615.784835
Time for 9690000 slices:16616.008638
Time for 9691000 slices:16616.234262
Time for 9692000 slices:16616.463130
Time for 9693000 slices:16616.695602
Time for 9694000 slices:16616.933884
Time for 9695000 slices:16617.172672
Time for 9696000 slices:16617.433430
Time for 9697000 slices:16641.188213
Time for 9698000 slices:16641.387734
Time for 9699000 slices:16641.582974
Time for 9700000 slices:16641.780529
Time for 9701000 slices:16642.021034
Time for 9702000 slices:16642.227157
Time for 9703000 slices:16642.431404
Time for 9704000 slices:16642.648075
Time for 9705000 slices:16642.866483
Time for 9706000 slices:16643.080754
Time for 9707000 slices:16643.298413
Time for 9708000 slices:16643.523765
Time for 9709000 slices:16643.748278
Time for 9710000 slices:16643.976739
Time for 9711000 slices:16644.211447
Time for 9712000 slices:16644.455063
Time for 9713000 slices:16644.687625
Time for 9714000 slices:16644.929251
Time for 9715000 slices:16645.178110
Time for 9716000 slices:16645.420257
Time for 9717000 slices:16645.668122
Time for 9718000 slices:16645.905244
Time for 9719000 slices:16646.134997
Time for 9720000 slices:16646.363864
Time for 9721000 slices:16646.596439
Time for 9722000 slices:16646.831216
Time for 9723000 slices:16647.065177
Time for 9724000 slices:16647.314235
Time for 9725000 slices:16647.559057
Time for 9726000 slices:16671.196915
Time for 9727000 slices:16671.386164
